Date,Long,long_close,long_ret5,long_prob_up,Short,short_close,short_ret5,short_prob_up
2003-01-28,iff.us,28.689,-0.0208442260099689,0.6742733,ensv.us,0.13,-0.1538461538461538,0.3478387
2003-01-29,ter.us,10.335,-0.0502177068214804,0.6808002,wat.us,22.49,0.0226767452200979,0.39807543
2003-01-30,mkc.us,19.292,0.0220816918930124,0.69455093,fmbh.us,9.703,0.0163866845305575,0.3859887
2003-01-31,dte.us,32.388,-0.0122885019142892,0.6320647,cvg.us,11.837,-0.0225563909774435,0.38380003
2003-02-03,pki.us,7.2281,-0.0250273239163819,0.6583577,rave.us,2.3,-0.1260869565217391,0.349177
2003-02-04,ntrs.us,28.64,-0.04179469273743,0.6346007,cag.us,20.214,-0.0219649747699614,0.37795407
2003-02-05,intu.us,19.715,-0.0061881815876235,0.6945475,ensv.us,0.12,0.1666666666666667,0.36274922
2003-02-06,kr.us,6.4707,-0.0381102508229402,0.65813434,axgn.us,0.54,-0.462962962962963,0.37908703
2003-02-07,usb.us,17.174,0.0069873063933854,0.6860227,ttnp.us,8.8,-0.0875000000000001,0.38914743
2003-02-10,duk.us,20.344,-0.0728470310656705,0.6860867,mat.us,15.537,0.0024457746025614,0.38795158
2003-02-11,duk.us,19.851,-0.0656390106291875,0.6950863,glw.us,4.5897,-0.0243153147264525,0.35492727
2003-02-12,mtb.us,63.698,0.033658827592703,0.68209,expd.us,14.933,0.0220317417799504,0.42781445
2003-02-13,utx.us,25.523,0.0322062453473337,0.66032994,fmbh.us,9.796,0.0,0.33324248
2003-02-14,cnp.us,3.7752,-0.1006039415130324,0.6829373,axgn.us,0.66,0.1666666666666667,0.36796102
2003-02-18,thc.us,70.48,-0.0164585698070376,0.6533125,mitk.us,0.94,-0.0212765957446807,0.35474828
2003-02-19,wen.us,3.0495,0.002721757665191,0.61589617,axgn.us,0.7,-0.0142857142857143,0.31936073
2003-02-20,cms.us,3.5227,0.0178840094245891,0.60005987,trxc.us,3.65,0.0410958904109588,0.353096
2003-02-21,wen.us,3.0667,0.0253692894642449,0.6645186,ben.us,9.506,-0.0045970965705869,0.39034742
2003-02-24,abt.us,13.917,0.0190414600847883,0.6600728,axgn.us,0.7,-0.2999999999999999,0.34419447
2003-02-25,unm.us,11.167,-0.0093131548311989,0.69594336,wmb.us,2.7256,0.0,0.40117082
2003-02-26,yum.us,7.1126,0.0196693192362851,0.6795234,aphb.us,1500.0,-0.0333333333333333,0.39730984
2003-02-27,ca.us,10.721,0.0233187202686315,0.65536666,admp.us,69.7,0.1243902439024391,0.38178572
2003-02-28,kgc.us,6.8437,-0.031108903078744,0.6472684,mck.us,25.372,-0.0353539334699668,0.41282368
2003-03-03,hmy.us,12.645,-0.0779754843811783,0.6529076,seb.us,222.81,-0.086531125173915,0.3929379
2003-03-04,syy.us,21.34,-0.103045923149016,0.6719441,atro.us,1.4378,-0.0123104743357908,0.39104185
2003-03-05,aiv.us,29.559,0.0011164112453059,0.64356464,seb.us,219.91,-0.0920376517666318,0.39796308
2003-03-06,avy.us,44.292,0.0757698907251873,0.6844941,mu.us,7.9,0.0481012658227846,0.39110032
2003-03-07,f.us,5.6896,-0.063712739032621,0.6717876,axgn.us,0.49,-0.3265306122448979,0.3773679
2003-03-10,ups.us,44.179,0.0677471196722423,0.69428456,fmbh.us,9.796,-0.0038791343405472,0.34413165
2003-03-11,tmk.us,13.829,0.0948007809675319,0.6970387,brk-b.us,44.8,0.0102678571428571,0.3978065
2003-03-12,emn.us,12.096,0.1087136243386241,0.65701514,dri.us,12.477,0.1215837140338222,0.42589706
2003-03-13,slb.us,16.687,0.0523161742673936,0.65877014,dgx.us,23.73,0.0186683522966708,0.37605685
2003-03-14,mro.us,5.8608,0.0422467922467921,0.67739034,ceco.us,24.0,0.0625,0.38226748
2003-03-17,dvn.us,21.434,0.0028926005411962,0.6480522,fast.us,6.5047,-0.0627392500807109,0.35962203
2003-03-18,mo.us,5.518,0.025226531351939,0.57322603,trxc.us,4.0,-0.0625,0.32967913
2003-03-19,brk-b.us,46.0,-0.0443478260869565,0.58050835,yum.us,7.812,-0.0151433691756273,0.396128
2003-03-20,iff.us,26.853,0.0084534316463709,0.5854438,aiv.us,29.968,0.0102442605445809,0.35573074
2003-03-21,gfi.us,8.7891,0.0673334015997089,0.6016515,cvs.us,11.925,-0.0668343815513626,0.3775388
2003-03-24,kgc.us,5.1206,0.1644729133304692,0.6608549,antm.us,32.481,0.051507034881931,0.37129685
2003-03-25,ne.us,11.518,-0.0141517624587602,0.63057834,etfc.us,43.0,-0.0069767441860464,0.40435788
2003-03-26,sti.us,47.888,0.0027564316739059,0.647412,ensv.us,0.13,0.3076923076923077,0.34960863
2003-03-27,hum.us,8.6488,0.0163028397003053,0.6235059,ensv.us,0.15,0.1999999999999999,0.3611182
2003-03-28,seb.us,199.4,-0.0145937813440321,0.6545723,iac.us,26.362,-0.0941886048099536,0.4007992
2003-03-31,brk-a.us,63800.0,0.0877742946708464,0.66059756,nbr.us,18.323,-0.0025650821372046,0.39453804
2003-04-01,qcom.us,15.201,-0.098940859154003,0.6848945,mtb.us,68.432,0.0042816226326862,0.36577222
2003-04-02,cvs.us,10.736,-0.0042846497764531,0.6550548,nbr.us,18.664,-0.0276468066866696,0.39975706
2003-04-03,ne.us,11.121,0.0318316698138656,0.60462636,ensv.us,0.14,0.0,0.3332035
2003-04-04,qcom.us,14.49,-0.070048309178744,0.60702056,fmbh.us,9.796,0.0085749285422622,0.40415916
2003-04-07,cop.us,15.363,-0.0081364316865195,0.6719721,twx.us,23.277,0.0287837779782618,0.38236567
2003-04-08,dvn.us,20.646,0.0592366560108494,0.69524235,rave.us,1.65,0.0666666666666666,0.404678
2003-04-09,eog.us,8.8484,0.0183309976944985,0.6511027,x.us,10.987,0.0257577136616,0.4086327
2003-04-10,ntap.us,11.608,0.1100964851826324,0.66360664,has.us,12.267,-0.0372544224341728,0.41578314
2003-04-11,cien.us,30.66,0.004566210045662,0.6645518,eog.us,9.1348,0.0245544511100406,0.3544046
2003-04-14,cb.us,26.005,0.1092097673524321,0.650763,key.us,20.801,-0.0046632373443583,0.37884372
2003-04-15,bdx.us,28.629,0.0245555206259386,0.6440317,grmn.us,14.602,0.0319819202848925,0.34434107
2003-04-16,cien.us,30.51,0.0026220911176662,0.62918407,ncr.us,10.28,0.0184824902723736,0.3977016
2003-04-17,zbh.us,43.101,0.044500127607248,0.63267255,mar.us,16.023,0.0,0.363683
2003-04-21,pbi.us,23.471,0.0372374419496399,0.61997694,trxc.us,4.05,-0.0987654320987654,0.36572528
2003-04-22,ed.us,29.572,0.0003043419450832,0.6111594,aiv.us,31.458,-0.0029245342997011,0.3363812
2003-04-23,itus.us,6.75,-0.037037037037037,0.6073766,seb.us,198.43,0.0146651212014312,0.34674484
2003-04-24,utx.us,26.036,0.0141726839760332,0.6070253,eqr.us,18.349,-0.0116082620306284,0.36838883
2003-04-25,mmm.us,52.202,0.026531550515306,0.6603718,ensv.us,0.16,0.125,0.38728803
2003-04-28,txt.us,14.549,0.0434394116434118,0.6282334,fmbh.us,9.88,0.0590080971659916,0.3575617
2003-04-29,kgc.us,5.7112,0.1593010225521782,0.701223,gpc.us,26.307,0.0195765385638804,0.37439927
2003-04-30,nbr.us,18.02,0.0146503884572697,0.66136247,fmbh.us,10.13,0.0504442250740373,0.34891412
2003-05-01,zbh.us,43.681,0.0229848217760584,0.68895054,dri.us,12.232,0.0382603008502289,0.34106284
2003-05-02,adsk.us,7.75,0.058064516129032,0.6406839,k.us,26.978,0.010601230632367,0.34833124
2003-05-05,an.us,13.48,0.0096439169139466,0.63503635,cvs.us,11.38,0.0581722319859401,0.37059826
2003-05-06,nbr.us,17.605,0.0956546435671685,0.62282497,fmbh.us,10.382,0.0,0.35338163
2003-05-07,adm.us,9.2287,0.067214233857423,0.6290134,mitk.us,1.07,0.0467289719626169,0.34914565
2003-05-08,met.us,19.905,0.0039688520472243,0.6543748,grmn.us,17.491,0.0412211994740152,0.3863632
2003-05-09,bbt.us,27.517,-0.0032707053821273,0.6553551,rave.us,1.84,0.0217391304347824,0.34665996
2003-05-12,clx.us,34.655,-0.0108498052229114,0.62175614,cvg.us,15.503,-0.0676643230342514,0.34148
2003-05-13,aphb.us,3350.0,0.6268656716417911,0.68356276,wen.us,3.7923,-0.0638398860849617,0.37800643
2003-05-14,cms.us,5.2171,0.0347319391999385,0.6007287,intc.us,15.766,-0.0417988075605734,0.38318983
2003-05-15,cag.us,17.779,0.0278418358737837,0.6369987,ed.us,30.041,0.046769415132652,0.37673277
2003-05-16,wmt.us,44.983,-0.0173843451970743,0.6467368,axgn.us,0.27,-0.1851851851851852,0.36145055
2003-05-19,gps.us,13.654,0.0298813534495385,0.67068994,mu.us,10.03,0.0967098703888336,0.3929957
2003-05-20,wba.us,26.583,0.0120001504721063,0.6622532,ati.us,5.228,0.0512624330527928,0.42338097
2003-05-21,mkc.us,22.054,0.0477464405550014,0.67935723,seb.us,203.27,0.0,0.3681538
2003-05-22,lnc.us,28.261,0.1111071795053253,0.6495003,fmbh.us,10.382,0.0740705066461182,0.34786674
2003-05-23,hmy.us,12.156,0.0069924317209608,0.6203154,seb.us,205.21,0.0,0.36068788
2003-05-27,tkf.us,1.8933,0.0544551840701421,0.61596334,pnw.us,29.931,-0.0208479502856571,0.34885302
2003-05-28,itw.us,26.768,0.0288404064554692,0.61092114,jbl.us,18.662,0.077590826277998,0.32598776
2003-05-29,bcr.us,32.429,0.0627216380400259,0.6188517,rave.us,1.8,0.0166666666666666,0.3828353
2003-05-30,brk-b.us,47.48,0.0101095197978096,0.6570083,tkf.us,2.0246,-0.027807962066581,0.35780805
2003-06-02,brk-a.us,71100.0,0.0084388185654007,0.6440659,fmbh.us,10.724,0.0476501305483028,0.3372241
2003-06-03,orcl.us,11.968,0.0,0.64570427,cop.us,16.446,-0.0148364343913413,0.35774755
2003-06-04,aaba.us,14.79,0.0006761325219744,0.61341715,apd.us,36.556,-0.0419356603567128,0.38395017
2003-06-05,lmt.us,35.728,0.0653269144648454,0.6527843,pfe.us,25.632,0.0234862671660425,0.37819457
2003-06-06,noc.us,32.905,0.0072937243580004,0.67344356,jcp.us,17.915,-0.0216578286352218,0.39208162
2003-06-09,cl.us,25.167,0.0358803194659673,0.639402,aphb.us,19800.0,-0.3888888888888888,0.333226
2003-06-10,vrsn.us,13.086,0.0709154821947117,0.6728663,axgn.us,0.33,-0.1212121212121213,0.31710267
2003-06-11,afl.us,27.001,-0.013480982185845,0.6494727,wmt.us,47.084,-0.0027397842154448,0.35026667
2003-06-12,all.us,30.99,0.0097773475314617,0.62540364,axgn.us,0.25,0.32,0.3077823
2003-06-13,adi.us,28.557,-0.0130265784221031,0.65353316,gis.us,19.683,-0.024640552761266,0.39299124
2003-06-16,wen.us,3.6887,-0.0071298831566676,0.6327748,fmbh.us,11.577,-0.0295413319512827,0.38175166
2003-06-17,dvn.us,23.957,0.0315982802521181,0.66029495,pgr.us,14.596,-0.0163743491367498,0.37171105
2003-06-18,jcp.us,16.906,-0.0396309002720925,0.6197324,fcx.us,10.472,-0.0613063407181053,0.3774302
2003-06-19,unp.us,12.791,-0.0135251348604487,0.6457566,ed.us,33.253,-0.0036989143836645,0.38192248
2003-06-20,cof.us,44.981,-0.0153175785331584,0.6768404,brk-b.us,49.88,-0.0232558139534884,0.41860163
2003-06-23,hd.us,27.424,0.0376677362893815,0.7082351,lmt.us,37.898,-0.013298854820835,0.41119424
2003-06-24,mon.us,9.4279,0.0101931501182659,0.6949067,axgn.us,0.29,0.1379310344827586,0.3807181
2003-06-25,hpq.us,7.9616,0.0365378818327974,0.6902431,trxc.us,4.15,-0.1566265060240964,0.32993025
2003-06-26,pbi.us,26.083,0.0129969712072999,0.6584054,adi.us,28.658,0.0415939702700816,0.39875218
2003-06-27,hmy.us,12.449,-0.0121294883123141,0.6923963,itus.us,7.0,0.25,0.34175965
2003-06-30,rf.us,24.583,0.0336411341170728,0.64602923,ceco.us,34.15,0.0922401171303073,0.42585823
2003-07-01,dte.us,29.948,-0.001569386937358,0.6480089,nke.us,6.1837,-0.0161715477788378,0.38381276
2003-07-02,rdc.us,21.24,-0.0086629001883238,0.63550174,lmt.us,38.368,-0.003231859883236,0.38145825
2003-07-03,apc.us,20.898,0.0218202698822853,0.6520827,mitk.us,1.25,0.096,0.34413156
2003-07-07,apc.us,20.592,0.0125291375291376,0.6494992,gild.us,6.983,0.13734784476586,0.3917461
2003-07-08,gg.us,10.568,-0.0404049962149886,0.6336777,epc.us,23.105,-0.0012118589049988,0.38328123
2003-07-09,kgc.us,6.1468,-0.0756003123576494,0.6493603,sanm.us,8.24,-0.070388349514563,0.3676495
2003-07-10,kgc.us,6.0112,-0.0257685653446898,0.6713133,ncr.us,15.69,-0.0605481198215422,0.38865894
2003-07-11,nyt.us,41.927,0.0212750733417608,0.66572505,tkf.us,1.9964,0.0,0.3577197
2003-07-14,wen.us,3.4643,0.0223999076292469,0.6789852,ryaay.us,18.18,-0.0303630363036303,0.38735715
2003-07-15,ci.us,13.706,-0.0094119363782284,0.66757286,rf.us,26.011,0.0151858828956978,0.36553717
2003-07-16,ups.us,52.523,0.0051406050682556,0.66251826,fmbh.us,11.235,0.1510458388963063,0.32808724
2003-07-17,etr.us,35.163,0.0464124221482811,0.68133795,atro.us,1.6735,0.1408425455631909,0.35609096
2003-07-18,biib.us,32.239,-0.0114457644467879,0.6649395,hsy.us,31.511,0.0068230141855225,0.37763667
2003-07-21,iac.us,35.544,0.0694069322529824,0.68604094,emn.us,14.535,0.0742346061231511,0.3711948
2003-07-22,adbe.us,16.64,-0.0372596153846154,0.71807367,fmbh.us,11.075,0.183566591422122,0.3523027
2003-07-23,mck.us,33.287,-0.0169135097785922,0.64819646,fmbh.us,11.402,0.1496228731801439,0.36090305
2003-07-24,gt.us,4.6802,0.1268108200504252,0.64493173,etn.us,17.155,-0.0065870008743805,0.3465931
2003-07-25,nbr.us,16.529,0.0,0.6597551,dwdp.us,27.406,0.0175509012624972,0.3299607
2003-07-28,rtn.us,26.49,-0.0315590788976971,0.6116059,trxc.us,3.5,-0.0714285714285714,0.31320602
2003-07-29,cah.us,40.444,-0.1307239639996045,0.64162016,seb.us,235.04,0.0123808713410482,0.37597758
2003-07-30,ppl.us,14.599,-0.0334954448934858,0.65236557,azo.us,83.58,-0.0358937544867192,0.39599353
2003-07-31,spgi.us,27.071,-0.0115252484208193,0.69133484,grmn.us,14.632,-0.0531711317659924,0.37304428
2003-08-01,ctxs.us,14.649,-0.0620520172025393,0.69876915,pcar.us,18.428,0.0096049489906664,0.38077745
2003-08-04,gg.us,11.097,0.0791204830134271,0.63256854,trxc.us,3.3,-0.0303030303030301,0.3282206
2003-08-05,usb.us,20.043,0.0363718006286484,0.69350785,trxc.us,3.25,0.0,0.36653295
2003-08-06,msft.us,19.295,-0.001762114537445,0.6813913,ctl.us,21.917,-0.0165624857416618,0.4105893
2003-08-07,wec.us,8.7124,0.027041917267343,0.6543162,trxc.us,3.25,0.0,0.38161716
2003-08-08,ca.us,19.643,0.0087053912335182,0.64734226,cvx.us,28.585,0.0003148504460381,0.36792386
2003-08-11,lrcx.us,19.14,0.1671891327063741,0.6605848,tif.us,31.672,0.0771343773680222,0.3421397
2003-08-12,iac.us,31.714,0.1035189506211768,0.66399777,axgn.us,0.35,-0.1428571428571428,0.337297
2003-08-13,cag.us,18.299,-0.007158861139953,0.6307699,dri.us,14.669,0.0025223259935918,0.36929482
2003-08-14,mrk.us,41.942,-0.0378618091650374,0.6261546,etn.us,18.118,0.0177723810575121,0.3034497
2003-08-15,so.us,20.905,-0.0088973929681894,0.6470614,trow.us,17.586,-0.0026725804617308,0.3725701
2003-08-18,ed.us,29.988,0.0081032412965187,0.6377606,r.us,25.277,-0.0143213197768723,0.39003333
2003-08-19,dte.us,27.116,0.0057161823277769,0.625848,gps.us,16.107,0.0310424039237597,0.37568024
2003-08-20,wat.us,30.17,-0.006629101756712,0.61513275,lb.us,11.39,-0.0470588235294119,0.38434172
2003-08-21,jnj.us,40.204,-0.0052233608596159,0.6609471,ntap.us,20.54,-0.0044303797468353,0.38572523
2003-08-22,pep.us,35.749,0.0234412151388849,0.70570666,msa.us,11.723,0.0078478205237566,0.37658626
2003-08-25,aig.us,1116.93,-0.0093828619519575,0.66429263,atro.us,1.6795,0.1087228341768384,0.35928035
2003-08-26,dis.us,19.03,0.022543352601156,0.6711245,axgn.us,0.31,0.3548387096774192,0.35566008
2003-08-27,abc.us,12.776,0.006105197244834,0.6550967,wmb.us,6.4925,0.01450904890258,0.3901422
2003-08-28,ccl.us,28.333,0.0091059894822294,0.6305907,thc.us,64.8,-0.0333333333333333,0.37327728
2003-08-29,dis.us,18.711,0.0419539308428198,0.6488648,mon.us,11.407,-0.0210397124572631,0.37126154
2003-09-02,ko.us,17.857,0.012936103488828,0.59586865,epc.us,26.48,-0.010536253776435,0.3721477
2003-09-03,mmm.us,60.579,-0.0421928391026592,0.65848583,ensv.us,0.26,-0.1153846153846154,0.28943178
2003-09-04,azo.us,89.18,-0.0207445615608882,0.62012875,chkp.us,20.39,-0.0701324178518881,0.3694671
2003-09-05,esrx.us,7.375,0.0305084745762711,0.6417268,cms.us,5.6033,0.0633019827601593,0.39095068
2003-09-08,wba.us,26.806,0.027904200552115,0.6562788,rave.us,2.5,0.028,0.39868915
2003-09-09,rost.us,5.5418,0.0525280594752608,0.6502059,a.us,17.468,-0.0466567437600183,0.37429655
2003-09-10,pcar.us,19.124,0.0130725789583769,0.673959,amd.us,11.26,0.1101243339253996,0.3891384
2003-09-11,pcar.us,19.08,0.0226415094339624,0.64228725,tkf.us,2.2777,0.1769328708785178,0.38014406
2003-09-12,nbr.us,17.284,-0.0186878037491321,0.64397335,trxc.us,3.75,-0.0933333333333333,0.39437264
2003-09-15,fdx.us,62.174,0.0155531251005243,0.64996123,fe.us,23.164,-0.0116560179589019,0.37258622
2003-09-16,thc.us,60.44,-0.0271343481138318,0.643143,trxc.us,3.75,0.04,0.35096514
2003-09-17,apc.us,19.793,0.0630525943515385,0.6306458,mbi.us,56.23,-0.0016005690912324,0.370188
2003-09-18,afl.us,25.654,0.017190301707336,0.6568894,axgn.us,0.29,0.3103448275862071,0.30744302
2003-09-19,lmt.us,38.284,-0.0671559920593458,0.65570354,duk.us,24.251,-0.0322873283575935,0.34838277
2003-09-22,orcl.us,11.002,-0.0273586620614434,0.646226,fmbh.us,16.17,-0.02987012987013,0.37263325
2003-09-23,sna.us,25.667,-0.0445318891962441,0.655304,trxc.us,3.9,-0.1410256410256409,0.35358453
2003-09-24,itt.us,9.2232,0.0197979009454418,0.67265826,kgc.us,7.831,-0.0630443110713829,0.35676238
2003-09-25,apd.us,37.563,0.0272608684077417,0.68302244,dte.us,28.327,0.0434214706816817,0.40120527
2003-09-26,ntap.us,18.037,0.1579530964129289,0.6755195,axgn.us,0.38,-0.2105263157894736,0.3253182
2003-09-29,dds.us,13.164,0.044135521118201,0.70243233,kmb.us,40.626,0.021365627923005,0.3922157
2003-09-30,rost.us,5.4243,0.0875873384584187,0.6988765,wec.us,10.016,0.0147763578274759,0.3909537
2003-10-01,orcl.us,10.745,0.0805025593299209,0.65151274,iff.us,29.224,0.0421229126745139,0.3766451
2003-10-02,xlnx.us,23.76,0.0640151515151514,0.648419,gs.us,78.401,0.0121044374433998,0.3741586
2003-10-03,mu.us,13.66,-0.0644216691068814,0.6275212,ash.us,13.627,0.0029353489396051,0.38108304
2003-10-06,hsic.us,14.18,-0.001410437235543,0.6218218,klac.us,36.931,0.0432428041482766,0.38826856
2003-10-07,snps.us,28.07,0.0174563591022443,0.62623703,mat.us,14.825,0.0184822934232715,0.34458894
2003-10-08,slm.us,12.739,-0.0334406154329225,0.6412034,ensv.us,0.2,0.0499999999999998,0.36098802
2003-10-09,ppl.us,14.783,0.0078468511127647,0.67232096,ba.us,31.012,0.0179930349542112,0.37186956
2003-10-10,dte.us,28.032,-0.0008918378995432,0.6604702,uis.us,142.0,0.0732394366197184,0.3781292
2003-10-13,gis.us,18.174,-0.0143611753053812,0.6439645,trxc.us,3.35,0.0149253731343284,0.3841976
2003-10-14,dlx.us,34.871,-0.0287631556307533,0.63354975,trow.us,17.903,-0.0444618220409986,0.37105152
2003-10-15,cvg.us,16.989,-0.2279710400847607,0.656568,rave.us,2.75,0.0,0.3371299
2003-10-16,cvg.us,16.766,-0.1701061672432302,0.6738794,aee.us,33.084,-0.0040502962156934,0.35911724
2003-10-17,cof.us,54.824,0.0241317671092951,0.65905195,rok.us,24.516,0.0095447870778266,0.38318247
2003-10-20,pcar.us,18.76,-0.0271855010660981,0.6435157,axgn.us,0.29,0.2068965517241379,0.32457212
2003-10-21,gps.us,15.531,-0.0039276286137402,0.68054014,mas.us,20.716,0.0518922571925082,0.38370478
2003-10-22,trow.us,16.835,0.0225126225126224,0.69240695,afl.us,29.827,0.03128038354511,0.39353755
2003-10-23,pg.us,38.388,0.0291497342919662,0.6624591,wec.us,10.376,0.0387432536622978,0.4112196
2003-10-24,twx.us,28.814,0.0158256403137364,0.6384916,fitb.us,47.942,0.0255517083142129,0.37728482
2003-10-27,tgt.us,32.041,0.0273399706625887,0.69150615,axgn.us,0.35,-0.057142857142857,0.3759317
2003-10-28,rdc.us,22.181,0.0209638880122626,0.6077939,cah.us,36.605,-0.0054910531348174,0.36174485
2003-10-29,dyn.us,596.61,0.1420525971740331,0.61502945,fmbh.us,15.315,0.0067254325824355,0.28050873
2003-10-30,admp.us,47.26,0.0395683453237412,0.6211624,cma.us,45.756,0.0144461928490253,0.3611242
2003-10-31,ttnp.us,18.095,-0.1854103343465044,0.622165,rave.us,2.67,0.0337078651685391,0.39066967
2003-11-03,aphb.us,12250.0,0.0,0.6515783,mitk.us,3.05,0.0,0.37554333
2003-11-04,aphb.us,11800.0,-0.0042372881355932,0.64976025,axgn.us,0.29,0.4137931034482758,0.38036162
2003-11-05,hmy.us,13.473,0.0467601870407481,0.6559126,gntx.us,8.6126,0.0585653577316955,0.3951537
2003-11-06,mdt.us,38.127,0.056783906418024,0.65623134,axgn.us,0.33,0.7272727272727271,0.389314
2003-11-07,mdt.us,37.66,0.0505045140732873,0.66909856,ash.us,14.587,0.0233084253102076,0.40047804
2003-11-10,amzn.us,51.98,-0.0311658330126971,0.6614913,admp.us,50.66,-0.030201342281879,0.38673297
2003-11-11,antm.us,38.239,0.0285833834566804,0.6716835,slb.us,20.346,-0.0034896294111865,0.4114922
2003-11-12,symc.us,12.171,-0.0953906827705201,0.6555904,xl.us,65.001,-0.021030445685451,0.35189387
2003-11-13,msft.us,19.331,-0.0231234804200506,0.6129736,luv.us,18.075,-0.0795573997233747,0.36361885
2003-11-14,msft.us,19.187,-0.0153228748631886,0.6651878,brk-a.us,81790.0,0.0105147328524268,0.34751445
2003-11-17,ed.us,29.7,0.0132659932659933,0.6176663,ben.us,13.305,-0.0023299511461857,0.39019
2003-11-18,hig.us,46.868,0.03413843133908,0.6891667,ne.us,12.089,-0.0010753577632558,0.38492677
2003-11-19,dal.us,1782.84,0.1339548136680801,0.69464606,mon.us,11.947,0.0111325018833181,0.39388114
2003-11-20,adbe.us,19.15,0.078851174934726,0.70869666,trxc.us,3.6,0.0416666666666667,0.3625101
2003-11-21,aiv.us,27.105,0.0354178195904815,0.68214244,trxc.us,3.55,0.0563380281690142,0.3181932
2003-11-24,dyn.us,606.78,0.1117373677444875,0.6306881,cmcsa.us,9.523,-0.0195526619762679,0.37573138
2003-11-25,dyn.us,647.46,0.060204491397152,0.644569,antm.us,40.899,0.0380449399740825,0.36587277
2003-11-26,kss.us,38.619,-0.0237447888345115,0.6127153,trxc.us,3.6,0.1111111111111111,0.3555294
2003-11-28,cpb.us,21.096,0.0082480091012513,0.63088006,mo.us,8.8006,-0.0116128445787787,0.38668713
2003-12-01,slm.us,12.044,0.0244935237462637,0.6664426,ati.us,8.4184,-0.0085051791314264,0.39469403
2003-12-02,mu.us,12.76,-0.0940438871473353,0.6101469,wy.us,17.468,0.0143118845889627,0.35123476
2003-12-03,ryaay.us,19.827,-0.0317244162001312,0.6376962,seb.us,243.54,0.0043935287837728,0.35795584
2003-12-04,fii.us,18.07,0.003929164360819,0.6561015,shw.us,31.318,-0.0020754837473657,0.3526702
2003-12-05,dal.us,1920.49,0.014683752583976,0.67830163,seb.us,243.54,0.030015603186335,0.38420293
2003-12-08,mu.us,11.89,-0.0311185870479395,0.65412265,atro.us,2.4219,-0.085181056195549,0.38181368
2003-12-09,glw.us,8.5004,0.0353512775869371,0.6806245,adm.us,12.647,0.0068791017632638,0.39844242
2003-12-10,dlx.us,33.835,-0.004108172011231,0.6877382,ensv.us,0.25,0.04,0.3470707
2003-12-11,cof.us,50.738,0.0588710631085183,0.6669688,txt.us,26.505,0.0595736653461611,0.3815155
2003-12-12,abc.us,14.064,0.0271615472127417,0.6583332,fmbh.us,15.779,0.0129285759553838,0.3771169
2003-12-15,bll.us,6.6918,0.0480289309303925,0.6441921,cb.us,32.39,0.0529793146032726,0.37028778
2003-12-16,chrw.us,16.377,-0.0120290651523478,0.6236491,col.us,25.618,0.0240455929424625,0.34809527
2003-12-17,jwn.us,13.749,0.0336024438140956,0.6379394,itt.us,10.756,0.0469505392339157,0.37664008
2003-12-18,chrw.us,16.196,-0.0086441096567053,0.6483034,aep.us,22.774,0.0050935277070343,0.33498618
2003-12-19,wba.us,30.565,0.0223131032226402,0.6557134,aa.us,77.88,0.0430662557781202,0.36277327
2003-12-22,gfi.us,11.704,0.0933014354066985,0.6376525,ati.us,11.85,0.0120675105485232,0.37838003
2003-12-23,teva.us,24.331,0.0046031811269575,0.6661746,ebay.us,13.413,0.0134943711324833,0.3877022
2003-12-24,apdn.us,168.03,0.0714753317859906,0.62151617,cah.us,38.736,-0.0413568773234199,0.37065652
2003-12-26,ctb.us,19.126,0.0187702603785422,0.64236635,pcg.us,21.38,-0.0107109448082319,0.38431698
2003-12-29,payx.us,29.682,-0.0202479617276463,0.5814438,abx.us,20.987,0.0008100252537286,0.36922094
2003-12-30,fhn.us,39.909,-0.0123280463053445,0.5889529,fmbh.us,15.983,0.0,0.33419505
2003-12-31,fe.us,25.656,0.0463049579045837,0.6027003,ni.us,6.9468,-0.0259112109172567,0.35559422
2004-01-02,gild.us,6.8554,0.0751232604953757,0.6468536,rave.us,2.97,0.0033670033670032,0.37227693
2004-01-05,dlx.us,35.005,0.0114555063562347,0.6496849,rave.us,2.97,-0.0235690235690236,0.37272057
2004-01-06,gs.us,88.105,0.011077691390954,0.6666313,flex.us,15.78,0.0297845373891001,0.3483861
2004-01-07,esrx.us,8.045,0.0205096333126166,0.67896146,mro.us,8.9493,0.0,0.3614658
2004-01-08,cinf.us,30.688,0.0169773201251304,0.6315022,dvn.us,26.587,-0.024936999285365,0.37332222
2004-01-09,dhr.us,21.528,0.0773875882571535,0.6867026,bcr.us,40.325,0.037668939863608,0.3725616
2004-01-12,wfc.us,23.678,0.0070951938508319,0.64453614,csco.us,22.333,0.0675681726592933,0.36538386
2004-01-13,low.us,23.167,0.035049855397764,0.6572297,kbal.us,9.846,0.0452975827747308,0.4004494
2004-01-14,csx.us,4.9446,0.024390243902439,0.657793,trxc.us,3.75,-0.0133333333333333,0.3446551
2004-01-15,iff.us,30.404,0.0005920273648203,0.67367655,mo.us,9.1786,0.0041945394722506,0.33835068
2004-01-16,x.us,31.663,0.0487003758329911,0.65278834,rtn.us,26.524,0.0062961845875433,0.36951777
2004-01-20,ip.us,34.805,-0.0179571900588996,0.6507869,bb.us,14.63,0.0218728639781269,0.37576652
2004-01-21,slm.us,12.293,0.0096803058651266,0.64526504,brk-a.us,87400.0,0.0217391304347827,0.3760536
