Date,Long,long_close,long_ret5,long_prob_up,Short,short_close,short_ret5,short_prob_up
2001-01-02,MATX,4.932733535766602,0.1051346912986872,0.6608309149742126,RAVN,0.9076709151268004,0.0036901953751435,0.2190930098295211
2001-01-03,FE,12.850868225097656,-0.0770834409391181,0.6538593173027039,IHT,1.3639605045318604,0.0384617535984506,0.2092837989330291
2001-01-04,CL,14.251839637756348,0.0400572478691809,0.648542046546936,MED,0.164669319987297,-0.1666664706019152,0.2068968117237091
2001-01-05,ALXN,12.6875,0.0825123152709359,0.6400697231292725,GTY,3.670738697052002,-0.0082645749982106,0.2158531546592712
2001-01-08,VRML,83.125,-0.1578947368421053,0.6214754,BASI,2.625,0.3095238095238095,0.2104279994964599
2001-01-09,ANSS,2.53125,0.1790123456790122,0.6416320204734802,ARTW,1.3397670984268188,0.0,0.2018564492464065
2001-01-10,INSG,157.5,0.1428571428571428,0.6233292818069458,FCAP,5.093549728393555,-0.0909085121927198,0.2132172435522079
2001-01-11,EGP,8.98836898803711,0.0166662281161527,0.6400797963142395,LCII,2.2633273601531982,0.030612183628859,0.1968182474374771
2001-01-12,NTRS,47.28182601928711,-0.0047197794338152,0.6356536149978638,KFS,21.904430389404297,0.0,0.21321724
2001-01-16,TOL,9.541540145874023,-0.0952381951878205,0.6518639922142029,GLBZ,2.7464044094085693,0.0178572312185119,0.2041431367397308
2001-01-17,TCO,4.7566022872924805,0.0057466839653632,0.6408237218856812,STRL,1.1875,0.0,0.2041431367397308
2001-01-18,HLX,11.34375,0.0798898071625344,0.6384862661361694,PHX,0.8139067888259888,-0.0319639782674445,0.2041431367397308
2001-01-19,HLX,11.09375,0.0816901408450703,0.6573554277420044,POPE,12.526813507080078,-0.0537632288404785,0.2132172435522079
2001-01-22,CEV,4.208494663238525,-0.0099003461761713,0.6402754187583923,SLP,0.426977127790451,-0.2173913195213923,0.2116323560476303
2001-01-23,BRY,6.151797771453857,-0.0370640685731736,0.6624409556388855,ARKR,2.942091464996338,-0.0370371180741434,0.1803530305624008
2001-01-24,SALM,8.164549827575684,0.1186438599202375,0.6385453343391418,BKSC,3.686623096466065,-0.0370367807472092,0.1878529042005539
